code_uic,name,fret,voyageurs,code_ligne,rg_troncon,pk,ville,departement,num_departement,y_geo,x_geo
87672162,Assat,N,O,650000,1,208+237,Assat,Pyrénées-Atlantiques,64,-0.29498936083813,43.254401679700926
87672170,Lescar,O,N,650000,1,222+366,Lescar,Pyrénées-Atlantiques,64,-0.436132540877602,43.32418646154812
87672212,Artix,O,O,650000,1,236+034,Artix,Pyrénées-Atlantiques,64,-0.570004330981325,43.392887598587954
87672220,Lacq,O,N,650000,1,241+173,Lacq,Pyrénées-Atlantiques,64,-0.627149022146314,43.411890435789275
87672253,Orthez,N,O,650000,1,255+484,Orthez,Pyrénées-Atlantiques,64,-0.767248033233532,43.4840576350703
87672261,Baigts-de-Béarn,O,N,650000,1,263+968,Baigts-De-Béarn,Pyrénées-Atlantiques,64,-0.845909744914407,43.510308751630454
87672279,Puyoô,O,O,650000,1,270+225,Puyoô,Pyrénées-Atlantiques,64,-0.910387223324467,43.5244736658064
87672386,Urt,N,O,650000,1,304+945,Urt,Pyrénées-Atlantiques,64,-1.299916389086193,43.499391481706006
87672600,La Croix-du-Prince,N,O,664000,1,216+985,Jurancon,Pyrénées-Atlantiques,64,-0.378991277654811,43.28580945036737
87672618,Gan,N,O,664000,1,223+244,Gan,Pyrénées-Atlantiques,64,-0.39146276503243,43.23429064615869
87672634,Buzy-en-Béarn,N,O,664000,1,235+274,Buzy,Pyrénées-Atlantiques,64,-0.45583930872819,43.14821823375952
87672709,Ogeu-les-Bains,N,O,664000,1,240+015,Ogeu-Les-Bains,Pyrénées-Atlantiques,64,-0.507444616092045,43.15387465751689
87672725,Oloron-Ste-Marie,N,O,664000,1,250+559,Oloron-Sainte-Marie,Pyrénées-Atlantiques,64,-0.612202258968699,43.19475600274593
87672741,Lurbe-St-Christau,N,O,664000,1,259+597,Lurbe-Saint-Christau,Pyrénées-Atlantiques,64,-0.60561423206694,43.12021264473371
87672766,Sarrance,N,O,664000,1,268+780,Sarrance,Pyrénées-Atlantiques,64,-0.59972480459168,43.049721862419595
87672774,Bedous,N,O,664000,1,275+373,Bedous,Pyrénées-Atlantiques,64,-0.60400220402708,42.99417774381658
87673004,Bayonne,O,O,655000,1,197+555,Bayonne,Pyrénées-Atlantiques,64,-1.47066304089878,43.49694782534664
87673012,Bayonne-Allées-Marines,O,N,658000,1,203+854,Bayonne,Pyrénées-Atlantiques,64,-1.483773076251879,43.49748307437902
87673095,Le Boucau,O,O,655000,1,193+787,Boucau,Pyrénées-Atlantiques,64,-1.490487748192624,43.52332344080938
87673400,Biarritz,N,O,655000,1,207+291,Biarritz,Pyrénées-Atlantiques,64,-1.546701196505992,43.45903906706433
87673459,Guéthary,N,O,655000,1,214+129,Guéthary,Pyrénées-Atlantiques,64,-1.609869139610882,43.42532742825411
87673616,Villefranque,N,O,660000,1,206+882,Villefranque,Pyrénées-Atlantiques,64,-1.456459173711385,43.43147515512119
87673624,Ustaritz,N,O,660000,1,209+935,Ustaritz,Pyrénées-Atlantiques,64,-1.448847108198418,43.40463594730001
87673632,Jatxou,N,O,660000,1,211+485,Ustaritz,Pyrénées-Atlantiques,64,-1.444737218362545,43.39103536760935
87673640,Halsou-Larressore,N,O,660000,1,213+487,Halsou,Pyrénées-Atlantiques,64,-1.428102997622267,43.37828240296839
87673657,Cambo-les-Bains,N,O,660000,1,216+625,Cambo-Les-Bains,Pyrénées-Atlantiques,64,-1.396682419231188,43.365557931703904
87673665,Itxassou,N,O,660000,1,222+441,Itxassou,Pyrénées-Atlantiques,64,-1.395309489751563,43.32408263835211
87673673,Louhossoa,N,O,660000,1,227+578,Louhossoa,Pyrénées-Atlantiques,64,-1.362398085576867,43.30568083956216
87673699,Bidarray-Pont-Noblia,N,O,660000,1,232+925,Bidarray,Pyrénées-Atlantiques,64,-1.345006276118196,43.268029277393474
87673707,Ossès-St-Martin-d'Arrossa,N,O,660000,1,238+428,Saint-Martin-D'Arrossa,Pyrénées-Atlantiques,64,-1.304959311352246,43.23531217340688
87673723,St-Jean-Pied-de-Port,N,O,660000,1,249+553,Saint-Jean-Pied-De-Port,Pyrénées-Atlantiques,64,-1.238621645776675,43.168113297949574
87677005,Hendaye,O,O,655000,1,232+796,Hendaye,Pyrénées-Atlantiques,64,-1.782112120122545,43.35333854323205
87677104,Les Deux Jumeaux,N,O,655000,1,230+200,Hendaye,Pyrénées-Atlantiques,64,-1.764324138788818,43.36997529676284
87677120,St-Jean-de-Luz-Ciboure,N,O,655000,1,220+393,Saint-Jean-De-Luz,Pyrénées-Atlantiques,64,-1.661120875576861,43.385630538051984
87611483,Latour-de-Carol-Enveitg,N,O,672000,1,163+038,Enveitg,Pyrénées-Orientales,66,1.904435615665401,42.45891597043509
87611509,Porté-Puymorens,N,O,672000,1,150+266,Porta,Pyrénées-Orientales,66,1.824842262173849,42.538959362402785
87784009,Perpignan,O,O,677000,1,467+512,Perpignan,Pyrénées-Orientales,66,2.879350450581682,42.69621526112407
87784157,Salses,N,O,677000,1,449+966,Salses-Le-Château,Pyrénées-Orientales,66,2.917412907106511,42.83556456554592
87784173,Rivesaltes,O,O,677000,1,459+312,Rivesaltes,Pyrénées-Orientales,66,2.867751282195064,42.7663405557871
87784207,Elne,N,O,680000,1,481+198,Elne,Pyrénées-Orientales,66,2.963323638197445,42.59738878190676
87784231,Argelès-sur-Mer,N,O,677000,1,489+464,Argeles-Sur-Mer,Pyrénées-Orientales,66,3.021638961103582,42.54403628665191
87784256,Collioure,N,O,677000,1,494+669,Collioure,Pyrénées-Orientales,66,3.078202792729514,42.52676701474552
87784264,Port-Vendres,N,O,677000,1,497+260,Port-Vendres,Pyrénées-Orientales,66,3.102682609531887,42.51337430079546
87784298,Banyuls-sur-Mer,N,O,677000,1,502+131,Banyuls-Sur-Mer,Pyrénées-Orientales,66,3.124865814209837,42.48289092162868
87784330,Le Boulou-Perthus,O,N,680000,1,496+295,Le Boulou,Pyrénées-Orientales,66,2.827082429394687,42.52476140519456
87784355,St-Jean-Pla-de-Corts,O,N,680000,1,499+605,Saint-Jean-Pla-De-Corts,Pyrénées-Orientales,66,2.789188585370135,42.51604906438816
87784447,Caudiès,O,N,676000,1,425+639,Caudiès-De-Fenouillèdes,Pyrénées-Orientales,66,2.373080346213851,42.810639950853094
87784454,St-Paul-de-Fenouillet,O,N,676000,1,437+400,Saint-Paul-De-Fenouillet,Pyrénées-Orientales,66,2.506964114421622,42.811842470080606
87784488,Cases-de-Pène,O,N,676000,1,463+765,Espira-De-L'Agly,Pyrénées-Orientales,66,2.793116620024166,42.77898338998102
87784496,Espira-de-l'Agly,O,N,676000,1,467+335,Espira-De-L'Agly,Pyrénées-Orientales,66,2.833351494796993,42.77229463217546
87784512,Le Soler,N,O,679000,1,474+565,Le Soler,Pyrénées-Orientales,66,2.787602438694243,42.678079975389345
87784520,St-Féliu-d'Avall,N,O,679000,1,479+333,Saint-Féliu-D'Avall,Pyrénées-Orientales,66,2.737890732080577,42.67731335432461
87784546,Millas,N,O,679000,1,483+201,Millas,Pyrénées-Orientales,66,2.693007056518804,42.688925858230085
87784561,Ille-sur-Têt,N,O,679000,1,489+407,Ille-Sur-Têt,Pyrénées-Orientales,66,2.62421294273941,42.668211445185555
87784611,Vinça,N,O,679000,1,498+224,Vinça,Pyrénées-Orientales,66,2.526939017959618,42.64773531675156
87784629,Marquixanes,N,O,679000,1,501+805,Marquixanes,Pyrénées-Orientales,66,2.485420118174981,42.64272277309329
87784637,Prades-Molitg-les-Bains,N,O,679000,1,507+297,Prades,Pyrénées-Orientales,66,2.429417896972623,42.61704961880252
87784660,Ria,N,O,679000,1,510+917,Ria-Sirach,Pyrénées-Orientales,66,2.390483764544026,42.60323405259894
87784686,Villefranche-Vernet-les-Bains,N,O,679000,1,513+126,Villefranche-De-Conflent,Pyrénées-Orientales,66,2.370030271671593,42.5914581884127
87784702,Serdinya,N,O,669000,1,004+990,Serdinya,Pyrénées-Orientales,66,2.323221995415574,42.56698185636394
87784710,Joncet,N,O,669000,1,006+229,Serdinya,Pyrénées-Orientales,66,2.311245947030554,42.561539114650905
87784728,Olette-Canaveilles-les-Bains,N,O,669000,1,009+720,Olette,Pyrénées-Orientales,66,2.272011858927273,42.55466061702315
87784736,Nyers,N,O,669000,1,011+613,Nyer,Pyrénées-Orientales,66,2.263025997094444,42.54164503823846
87784744,Thuès-les-Bains,N,O,669000,1,013+860,Nyer,Pyrénées-Orientales,66,2.249128954934511,42.52888451393281
87784751,Thuès,N,O,669000,1,016+273,Thuès-Entre-Valls,Pyrénées-Orientales,66,2.222778080202633,42.522906676549844
87784769,Fontpédrouse-St-Thomas-les-Bains,N,O,669000,1,019+704,Fontpédrouse,Pyrénées-Orientales,66,2.188619483352488,42.51369874778453
87784777,Sauto,N,O,669000,1,022+727,Sauto,Pyrénées-Orientales,66,2.159738420428227,42.50617882069271
87784785,Planès,N,O,669000,1,025+222,Planès,Pyrénées-Orientales,66,2.136887780352252,42.50103720180767
87784793,Mont-Louis-La Cabanasse,N,O,669000,1,027+871,La Cabanasse,Pyrénées-Orientales,66,2.113228039685357,42.50196419459359
87784801,Bolquère-Eyne,N,O,669000,1,030+214,Bolquère,Pyrénées-Orientales,66,2.084884891133535,42.49829560514377
87784819,Font-Romeu-Odeillo-Via,N,O,669000,1,034+925,Font-Romeu-Odeillo-Via,Pyrénées-Orientales,66,2.038504116632243,42.49121703762055
87784827,Estavar,N,O,669000,1,042+463,Saillagouse,Pyrénées-Orientales,66,2.01781999265747,42.463245926187646
87784835,Saillagouse,N,O,669000,1,044+670,Saillagouse,Pyrénées-Orientales,66,2.032188215121434,42.45673980815688
87784843,Err,N,O,669000,1,046+613,Err,Pyrénées-Orientales,66,2.028889250014868,42.442767182008296
87784850,Ste-Léocadie,N,O,669000,1,048+389,Sainte-Léocadie,Pyrénées-Orientales,66,2.010769165615426,42.441308040980225
87784868,Osséja,N,O,669000,1,052+835,Osséja,Pyrénées-Orientales,66,1.977066179295433,42.41992974629941
87784876,Bourg-Madame,N,O,669000,1,055+689,Bourg-Madame,Pyrénées-Orientales,66,1.948683978965734,42.432413339536566
87784884,Ur-les-Escaldes,N,O,669000,1,058+711,Ur,Pyrénées-Orientales,66,1.940466997147396,42.45747121161789
87784892,Béna-Fanes,N,O,669000,1,061+348,Enveitg,Pyrénées-Orientales,66,1.916981946065481,42.457976190250115
87785006,Cerbère,O,O,677000,1,508+685,Cerbère,Pyrénées-Orientales,66,3.164658104570377,42.44222906253806
87208553,Casino-Lacroix-Laval,N,O,782000,1,009+500,Marcy-L'Étoile,Rhône,69,4.72974509462416,45.788489228914436
87282624,Lyon-Jean-Macé,N,O,830000,1,512+253,Lyon,Rhône,69,4.841811647771396,45.745014727981626
87566919,Lentilly-Charpenay,N,O,782000,1,014+600,Lentilly,Rhône,69,4.682268018683733,45.816528122388796
87721001,Lyon-Vaise,O,O,830000,1,506+389,Lyon,Rhône,69,4.803463671227938,45.78017749357846
87721159,Lyon-St-Paul,N,O,782000,1,000+000,Lyon,Rhône,69,4.825581871273259,45.766349841169024
87721175,Lyon-Gorge-de-Loup,N,O,782000,1,001+797,Lyon,Rhône,69,4.804524590633849,45.765956329548665
87721225,Collonges-Fontaines,O,O,830000,1,499+491,Collonges-Au-Mont-D'Or,Rhône,69,4.846431670967375,45.828936836344326
87721241,Couzon-au-Mont-d'Or,N,O,830000,1,496+596,Couzon-Au-Mont-D'Or,Rhône,69,4.829284936846395,45.84867672036676
87721266,Albigny-Neuville,N,O,830000,1,493+638,Albigny-Sur-Saône,Rhône,69,4.832699143944655,45.87476917807617
87721282,St-Germain-au-Mont-d'Or,O,O,830000,1,490+848,Saint-Germain-Au-Mont-D'Or,Rhône,69,4.804518977167889,45.888540119601046
87721290,Quincieux,N,O,830000,1,487+949,Quincieux,Rhône,69,4.778864810556997,45.90662720302737
87721324,Anse,N,O,830000,1,482+134,Anse,Rhône,69,4.719886003240322,45.939355674976504
87721332,Villefranche-sur-Saône,O,O,830000,1,477+000,Villefranche-Sur-Saone,Rhône,69,4.721077121771563,45.984560816448536
87721340,St-Georges-de-Reneins,N,O,830000,1,468+243,Saint-Georges-De-Reneins,Rhône,69,4.718750400651635,46.06206242033645
87721357,Belleville-sur-Saône,O,O,830000,1,462+657,Belleville,Rhône,69,4.728863851523365,46.1119110973601
87721423,Lozanne,O,O,775000,1,095+521,Lozanne,Rhône,69,4.682629820999579,45.85405491937336
87721431,L'Arbresle,N,O,782000,1,022+699,Éveux,Rhône,69,4.619148264726182,45.83331945489083
87721449,Dardilly-le-Jubin,N,O,775000,1,107+400,Dardilly,Rhône,69,4.761303255176433,45.81524855211635
87721480,Dardilly-les-Mouilles,N,O,775000,1,109+525,Ecully,Rhône,69,4.760077445397871,45.79647556364824
87721506,Écully-la-Demi-Lune,N,O,782000,1,003+921,Tassin-La-Demi-Lune,Rhône,69,4.779149852010692,45.765804076277306
87721514,Tassin,N,O,775000,1,113+941,Tassin-La-Demi-Lune,Rhône,69,4.75883716879324,45.761706002685855
87721522,Le Méridien,N,O,782000,1,006+900,Charbonnières-Les-Bains,Rhône,69,4.748267623974998,45.7689133390078
87721530,Charbonnières-les-Bains,N,O,782000,1,008+714,Charbonnières-Les-Bains,Rhône,69,4.735719610608164,45.782298760340325
87721548,La Tour-de-Salvagny,N,O,782000,1,011+207,La Tour-De-Salvagny,Rhône,69,4.716784277849419,45.79970236776525
87721555,Lentilly,N,O,782000,1,015+987,Lentilly,Rhône,69,4.667205453902536,45.821806043831806
87721563,Fleurieux-sur-l'Arbresle,N,O,782000,1,018+721,Fleurieux-Sur-L'Arbresle,Rhône,69,4.660592553132625,45.844585178584154
87721605,Sain-Bel,N,O,782000,1,025+525,Sain-Bel,Rhône,69,4.601696786719716,45.81131820303853
87721639,Courzieu-Brussieu,O,N,782000,1,033+725,Courzieu,Rhône,69,4.548054274037052,45.74996403643635
87721704,Les Flachères,N,O,775000,1,111+834,Charbonnières-Les-Bains,Rhône,69,4.754091309319198,45.77727373763648
87721738,Dommartin-Lissieu,N,O,775000,1,103+452,Dommartin,Rhône,69,4.734074413989939,45.839999367586906
87721746,Civrieux-d'Azergues,N,O,775000,1,099+488,Civrieux-D'Azergues,Rhône,69,4.718426419765193,45.85913270180337
87721753,Châtillon-d'Azergues,N,O,775000,1,091+709,Châtillon,Rhône,69,4.645186321129995,45.87517293010993
87721761,Chessy,N,O,775000,1,089+579,Chessy,Rhône,69,4.622491842532392,45.885436471989564
87721787,Bois-d'Oingt-Légny,N,O,775000,1,085+034,Légny,Rhône,69,4.575519138079503,45.90651581214318
87721829,Chamelet,N,O,775000,1,074+576,Chamelet,Rhône,69,4.507016244543598,45.98167025804158
87721860,Lamure-sur-Azergues,N,O,775000,1,065+100,Lamure-Sur-Azergues,Rhône,69,4.492313405103372,46.061052469157644
87722025,Lyon-Perrache,N,O,750000,1,558+750,Lyon,Rhône,69,4.823194036939477,45.748088539684176
87722207,Oullins,O,O,750000,1,554+995,Oullins,Rhône,69,4.813460489416504,45.71685327219127
87722231,Pierre-Bénite,N,O,750000,1,553+538,Pierre-Benite,Rhône,69,4.824858620753108,45.70654417252499
87722249,Irigny-Yvours,N,O,750000,1,551+338,Irigny,Rhône,69,4.832318048815101,45.68958680954203
87722264,Vernaison,N,O,750000,1,546+055,Vernaison,Rhône,69,4.813521758992947,45.645514011538495
87722298,Le Sablon,N,O,750000,1,541+652,Grigny,Rhône,69,4.796488261870416,45.607467980877495
87722306,Badan,O,N,750000,1,540+500,Grigny,Rhône,69,4.78416873681048,45.60272792627221
87722314,Loire,O,N,800000,1,535+661,Loire-Sur-Rhône,Rhône,69,4.804848432118338,45.5640355474837
87722322,Ste-Colombe-les-Vienne-St-Romain-en-Gal,O,N,800000,1,542+285,Saint-Romain-En-Gal,Rhône,69,4.864695170835149,45.52736492019606
87722405,Givors,O,O,750000,1,537+802,Givors,Rhône,69,4.765926837773685,45.585119115441096
87722439,Givors-Canal,N,O,750000,1,539+272,Givors,Rhône,69,4.772375239369936,45.59606795730501
87722520,Sibelin,O,N,830000,1,522+862,Solaize,Rhône,69,4.844880392281987,45.652733178612266
87722538,Feyzin,N,O,830000,1,521+277,Feyzin,Rhône,69,4.852805299164221,45.665775521691735
87722546,Sérézin,N,O,830000,1,526+418,Sérézin-Du-Rhône,Rhône,69,4.81781390682531,45.6272306552306
87722702,Francheville,N,O,775000,1,118+446,Francheville,Rhône,69,4.770411272700129,45.73170828178038
87722710,Chaponost,N,O,775000,1,122+255,Chaponost,Rhône,69,4.764649154604175,45.69884679639
87722728,Brignais,N,O,775000,1,125+262,Brignais,Rhône,69,4.763849125047894,45.67371529480868
87722744,Alaï,N,O,775000,1,115+840,Tassin-La-Demi-Lune,Rhône,69,4.771826833320993,45.75190056833365
87723197,Lyon-Part-Dieu,O,O,893000,1,507+525,Lyon,Rhône,69,4.860200803130667,45.76054053999095
87723304,Vénissieux-Nord,O,N,905000,1,009+710,Saint-Priest,Rhône,69,4.910924369072668,45.695887161525704
87723320,Vénissieux,N,O,905000,1,007+728,Venissieux,Rhône,69,4.888899756674495,45.704811666744185
87723353,St-Priest,O,O,905000,1,011+879,Saint-Priest,Rhône,69,4.935082496993137,45.68619945489965
87723502,Crépieux-la-Pape,N,O,890000,1,011+268,Rillieux-La-Pape,Rhône,69,4.892579585676238,45.80367773368057
87723700,Sathonay-Rillieux,O,O,886000,1,013+532,Rillieux-La-Pape,Rhône,69,4.875347320967258,45.819697185967875
87723825,Neuville-sur-Saône,O,N,887000,1,016+001,Neuville-Sur-Saône,Rhône,69,4.841398284409049,45.87876988129356
87725739,Romanèche-Thorins,N,O,830000,1,455+437,Romanèche-Thorins,Rhône,69,4.742187589001408,46.176273963655014
87728006,Lyon-Guillotière,O,N,830000,1,512+530,Lyon,Rhône,69,4.84515837978365,45.74395955827666
87728501,St-Fons,O,O,830000,1,516+717,Saint-Fons,Rhône,69,4.852454240622254,45.70575011194421
87729202,Port-Édouard-Herriot,O,N,830000,1,514+200,Lyon,Rhône,69,4.848069789504199,45.72811804068342
87762906,Lyon-St-Exupéry-TGV,N,O,752000,1,409+715,Colombier-Saugnieu,Rhône,69,5.075877861112024,45.72093606755898
87694000,Le Creusot,O,O,760000,1,125+644,Creusot (Le ),Saône-Et-Loire,71,4.429992290925032,46.80844586039034
87694109,Le Creusot-Montceau-Montchanin,N,O,767300,1,000-150,Écuisses,Saône-Et-Loire,71,4.50064960662506,46.76533453918298
87694141,Étang,N,O,760000,1,104+678,Étang-Sur-Arroux,Saône-Et-Loire,71,4.183713530019221,46.868012419549025
87694158,Mesvres,N,O,760000,1,109+409,Mesvres,Saône-Et-Loire,71,4.244709727961873,46.86293850590604
87694166,Broye,N,O,760000,1,113+443,Saint-Symphorien-De-Marmagne,Saône-Et-Loire,71,4.295032727384662,46.86227823083895
87694174,St-Symphorien-de-Marmagne,N,O,760000,1,117+255,Saint-Symphorien-De-Marmagne,Saône-Et-Loire,71,4.337183795256776,46.84439824599816
87694182,Marmagne-sous-Creusot,O,O,760000,1,119+374,Marmagne,Saône-Et-Loire,71,4.35958701997464,46.83355436615936
87694307,Montchanin,O,O,760000,1,133+275,Montchanin,Saône-Et-Loire,71,4.481330517947978,46.75939369432185
87694331,St-Julien-Écuisses,O,N,760000,1,137+284,Saint-Julien-Sur-Dheune,Saône-Et-Loire,71,4.527957614159425,46.76928032662014
87694364,St-Léger-sur-Dheune,N,O,760000,1,149+297,Saint-Léger-Sur-Dheune,Saône-Et-Loire,71,4.628441766449198,46.848425175627916
87694398,Cheilly-lès-Maranges,N,O,760000,1,155+559,Cheilly-Lès-Maranges,Saône-Et-Loire,71,4.675645790792915,46.89258444391283
87694570,Autun,O,O,761000,1,014+582,Autun,Saône-Et-Loire,71,4.292902253657597,46.95495665067907
87694596,Brion-Laizy,N,O,761000,1,005+504,Laizy,Saône-Et-Loire,71,4.206993420666482,46.90848957594309
87694604,Blanzy-Poste,O,N,769000,1,099+662,Blanzy,Saône-Et-Loire,71,4.401121757675276,46.7016401238996
87694612,Blanzy,N,O,769000,1,098+436,Blanzy,Saône-Et-Loire,71,4.391261601142118,46.69399291424549
87694620,Montceau-les-Mines,O,O,769000,1,094+921,Montceau-Les-Mines,Saône-Et-Loire,71,4.361105316071837,46.67051156636181
87694638,Galuzot,N,O,769000,1,090+886,Saint-Vallier,Saône-Et-Loire,71,4.330078799105821,46.64206758507911
87694646,Ciry-le-Noble,O,O,769000,1,085+624,Ciry-Le-Noble,Saône-Et-Loire,71,4.299610871448938,46.604063976569954
87694653,Génelard,N,O,769000,1,079+564,Génelard,Saône-Et-Loire,71,4.238147018273335,46.58118078240515
87694687,Paray-le-Monial,O,O,770000,1,066+956,Paray-Le-Monial,Saône-Et-Loire,71,4.113506679602257,46.44701056456591
87694695,Digoin,O,O,770000,1,055+712,Digoin,Saône-Et-Loire,71,3.988008620648722,46.4852517882021
87694737,La Clayette-Baudemont,N,O,775000,1,028+132,Baudemont,Saône-Et-Loire,71,4.298400545470132,46.28819138501796
87694778,Chauffailles,N,O,775000,1,038+794,Chauffailles,Saône-Et-Loire,71,4.345646677563432,46.20742149477374
87694851,St-Agnan,N,O,770000,1,046+647,Saint-Agnan,Saône-Et-Loire,71,3.879207864973599,46.50146020099201
87694869,Gilly-sur-Loire,O,O,770000,1,036+943,Gilly-Sur-Loire,Saône-Et-Loire,71,3.782078688484614,46.537250248153086
87712026,Rully,N,O,830000,1,369+331,Rully,Saône-Et-Loire,71,4.761035836913568,46.88029522572261
87713578,Chagny,N,O,830000,1,366+206,Chagny,Saône-Et-Loire,71,4.74932439966091,46.90724940081049
87713586,Fontaines-Mercurey,N,O,830000,1,372+748,Fontaines,Saône-Et-Loire,71,4.77523537954581,46.85120280986514
87713701,Mervans,N,O,860000,1,382+170,Mervans,Saône-Et-Loire,71,5.179263641346274,46.79944201369547
87713735,Louhans,N,O,860000,1,401+692,Louhans,Saône-Et-Loire,71,5.215956085594542,46.6314307065044
87725002,Chalon-sur-Saône,O,O,830000,1,382+150,Chalon-Sur-Saone,Saône-Et-Loire,71,4.842615253494189,46.781625751008704
87725028,Crissey,O,N,867000,1,097+823,Sassenay,Saône-Et-Loire,71,4.899803794974523,46.84135262254183
87725507,Gergy,O,N,867000,1,092+759,Gergy,Saône-Et-Loire,71,4.939804112771591,46.87701744681137
87725523,Verdun-sur-le-Doubs,O,N,865000,1,027+163,Verdun-Sur-Le-Doubs,Saône-Et-Loire,71,5.024560603306501,46.890138232320346
87725614,Sennecey-le-Grand,O,O,830000,1,398+543,Sennecey-Le-Grand,Saône-Et-Loire,71,4.87453569580977,46.640641464084545
87725622,Tournus,N,O,830000,1,407+753,Tournus,Saône-Et-Loire,71,4.90639983186675,46.56673691344488
87725663,Fleurville-Pont-de-Vaux,N,O,830000,1,422+236,Fleurville,Saône-Et-Loire,71,4.884080577669784,46.450956968357005
87725671,Senozan,N,O,830000,1,429+173,Senozan,Saône-Et-Loire,71,4.870697323543834,46.39138853749181
87725689,Mâcon-Ville,O,O,830000,1,439+735,Macon,Saône-Et-Loire,71,4.824546353595596,46.302759062194916
87725705,Mâcon-Loché-TGV,N,O,752000,1,333+977,Macon,Saône-Et-Loire,71,4.778443228894927,46.282781818897995
87725713,Crêches-sur-Saône,N,O,830000,1,446+835,Crêches-Sur-Saône,Saône-Et-Loire,71,4.784192910496286,46.24614606788354
87725721,Pontanevaux,N,O,830000,1,450+712,La Chapelle-De-Guinchay,Saône-Et-Loire,71,4.772710941085322,46.213072656757255
87729111,Mâcon-Port-Fluvial,O,N,883000,1,001+100,Macon,Saône-Et-Loire,71,4.818121512425271,46.29382893508856
87729210,Port-Fluvial-de-Chalon-sur-Saône,O,N,867000,1,103+878,Chalon-Sur-Saone,Saône-Et-Loire,71,4.846921199722042,46.80078209842435
87396002,Le Mans,O,O,450000,1,210+980,Mans (Le ),Sarthe,72,0.19373767827699,47.99496278334028
87396028,Neuville-sur-Sarthe,N,O,430000,1,009+865,Neuville-Sur-Sarthe,Sarthe,72,0.199790147044718,48.07039776072107
87396036,La Guierche,N,O,430000,1,015+105,La Guierche,Sarthe,72,0.193217777167323,48.11405392276398
87396044,Montbizot,N,O,430000,1,019+392,Montbizot,Sarthe,72,0.190914668124834,48.15133012551761
87396051,Teillé,N,O,430000,1,022+727,Teillé,Sarthe,72,0.191517320153433,48.1813892187838
87396077,Vivoin-Beaumont,N,O,430000,1,029+281,Vivoin,Sarthe,72,0.144908578210272,48.23019899107596
87396093,La Hutte-Coulombiers,O,O,430000,1,040+638,Coulombiers,Sarthe,72,0.105746050461879,48.303313054442256
87396200,Domfront,N,O,420000,1,231+174,Domfront-En-Champagne,Sarthe,72,0.02615649626639,48.10776080791002
87396218,Conlie,N,O,420000,1,234+739,Conlie,Sarthe,72,-0.010955510941006,48.127224276091155
87396226,Crissé,N,O,420000,1,241+274,Crissé,Sarthe,72,-0.065612304185249,48.167943157705054
87396234,Sillé-le-Guillaume,O,O,428000,1,000+000,Saint-Rémy-De-Sillé,Sarthe,72,-0.097951400609911,48.18111079913861
87396259,Rouessé-Vassé,N,O,420000,1,252+435,Rouessé-Vassé,Sarthe,72,-0.200093332552867,48.1602602218494
87396275,Champagné,O,O,420000,1,199+637,Champagné,Sarthe,72,0.336034717275254,48.01999207493511
87396283,St-Mars-la-Brière,N,O,420000,1,197+212,Saint-Mars-La-Brière,Sarthe,72,0.365764787326713,48.028684482990606
87396291,Montfort-le-Gesnois,N,O,420000,1,193+888,Montfort-Le-Gesnois,Sarthe,72,0.406533379951194,48.040585156941496
87396309,Connerré-Beillé,O,O,420000,1,186+739,Beillé,Sarthe,72,0.486966663978344,48.07384329531561
87396317,Sceaux-Boësse,N,O,420000,1,178+130,Boëssé-Le-Sec,Sarthe,72,0.572453197132248,48.12233132668593
87396325,La Ferté-Bernard,N,O,420000,1,169+025,Ferte-Bernard (La),Sarthe,72,0.639121883809298,48.18646346433232
87396358,Voivres,N,O,450000,1,223+068,Voivres-Lès-Le-Mans,Sarthe,72,0.085242272357547,47.93036225071098
87396366,La Suze,N,O,450000,1,229+411,La Suze-Sur-Sarthe,Sarthe,72,0.02643990792454,47.89239849698498
87396374,Noyen,N,O,450000,1,239+338,Noyen-Sur-Sarthe,Sarthe,72,-0.098482265667813,47.87467624834712
87396408,Sablé-sur-Sarthe,O,O,450000,1,258+933,Sable-Sur-Sarthe,Sarthe,72,-0.342065559620856,47.84190816391401
87396549,Arnage,O,O,561000,1,325+795,Arnage,Sarthe,72,0.190168380795902,47.92854691202431
87396556,Laigné-St-Gervais,N,O,561000,1,319+332,Saint-Gervais-En-Belin,Sarthe,72,0.21711697606233,47.874086302889985
87396564,Écommoy,N,O,561000,1,312+260,Écommoy,Sarthe,72,0.26900460498187,47.82451649086021
87396572,Aubigné-Racan,O,O,561000,1,295+902,Aubigné-Racan,Sarthe,72,0.26594787595703,47.68701088602898
87396580,Mayet,N,O,561000,1,304+891,Mayet,Sarthe,72,0.265937532744148,47.76008523771197
87396598,Vaas,N,O,561000,1,291+701,Vaas,Sarthe,72,0.316591784006382,47.67085414116616
87396606,Château-du-Loir,O,O,500000,1,217+042,Château-Du-Loir,Sarthe,72,0.415045923178714,47.68295549546014
87396671,La Chartre-sur-le-Loir,O,N,500000,1,201+426,La Chartre-Sur-Le-Loir,Sarthe,72,0.58192907937748,47.740608360158774
87396713,Bessé-sur-Braye,O,N,500000,1,184+025,Bessé-Sur-Braye,Sarthe,72,0.747761154517789,47.83021701314955
87741009,Chambéry-Challes-les-Eaux,O,O,900000,1,137+673,Chambery,Savoie,73,5.919644744721905,45.57190136351876
87741108,Vions-Chanaz,N,O,900000,1,104+395,Vions,Savoie,73,5.806989316322281,45.82462550523845
